text,sense,label,ind,new_label
"hallward shook his head . "" you do n't understand what friendship is , harry , "" he murmured--""or what enmity is , for that matter . you like every one ; that is to say , you are indifferent to every one . ""","('like', 'aimer', 'gustar')",0,28,0
""" of course he likes it , "" said lord henry . "" who would n't like it ? it is one of the greatest things in modern art . i will give you anything you like to ask for it . i must have it . ""","('like', 'vouloir', 'querer')",1,36,1
""" i adore simple pleasures , "" said lord henry . "" they are the last refuge of the complex . but i do n't like scenes , except on the stage . what absurd fellows you are , both of you ! i wonder who it was defined man as a rational animal . it was the most premature definition ever given . man is many things , but he is not rational . i am glad he is not , after all-- though i wish you chaps would not squabble over the picture . you had much better let me have it , basil . this silly boy does n't really want it , and i really do . ""","('like', 'aime', 'gustar')",2,25,2
"it is the people who do not obey that i punish , and not those who , like you , obey -- but too well .","('like', 'comme', 'comer')",3,17,3
""" yes ; it was at dear lohengrin . i like wagner 's music better than anybody 's . it is so loud that one can talk the whole time without other people hearing what one says . that is a great advantage , do n't you think so , mr . gray ? ""","('like', 'aime', 'gustar')",2,10,2
""" ah ! that is one of harry 's views , is n't it , mr . gray ? i always hear harry 's views from his friends . it is the only way i get to know of them . but you must not think i do n't like good music . i adore it , but i am afraid of it . it makes me too romantic . i have simply worshipped pianists-- two at a time , sometimes , harry tells me . i do n't know what it is about them . perhaps it is that they are foreigners . they all are , ai n't they ? even those that are born in england become foreigners after a time , do n't they ? it is so clever of them , and such a compliment to art . makes it quite cosmopolitan , does n't it ?","('like', 'aime', 'gustar')",2,49,2
""" but i like sentimental people . ""","('like', 'aime', 'gustar')",2,3,2
""" people like you -- the wilful sunbeams of life -- don't commit crimes , dorian . but i am much obliged for the compliment , all the same . and now tell me-- reach me the matches , like a good boy -- thanks -- what are your actual relations with sibyl vane ? ""","('like', 'comme', 'comer')",3,2,3
""" ah ! but you do n't like being kissed , jim , "" she cried . "" you are a dreadful old bear . "" and she ran across the room and hugged him .","('like', 'aimer', 'gustar')",0,7,0
""" as for me , "" said the sailor , "" if i ever grumble at work , my name 's not jack pencroft , and if you like , captain , we will make a little america of this island !","('like', 'vouloir', 'querer')",1,28,1
"and besides , my dear old basil , if you really want to console me , teach me rather to forget what has happened , or to see it from a proper artistic point of view . was it not gautier who used to write about la consolation des arts ? i remember picking up a little vellum - covered book in your studio one day and chancing on that delightful phrase . well , i am not like that young man you told me of when we were down at marlow together , the young man who used to say that yellow satin could console one for all the miseries of life . i love beautiful things that one can touch and handle . old brocades , green bronzes , lacquer - work , carved ivories , exquisite surroundings , luxury , pomp -- there is much to be got from all these . but the artistic temperament that they create , or at any rate reveal , is still more to me .","('like', 'comme', 'comer')",3,78,3
""" you see your servant made me quite at home , dorian . he gave me everything i wanted , including your best gold - tipped cigarettes . he is a most hospitable creature . i like him much better than the frenchman you used to have . what has become of the frenchman , by the bye ? ""","('like', 'aime', 'gustar')",2,36,2
""" i like men who have a future and women who have a past , "" he answered . "" or do you think that would make it a petticoat party ? ""","('like', 'aime', 'gustar')",2,2,2
"she snapped her fingers . "" prince charming is what you like to be called , ai n't it ? "" she yelled after him .","('like', 'aimer', 'gustar')",0,11,0
""" you do n't like your country , then ? "" she asked .","('like', 'aimer', 'gustar')",0,4,0
""" the duke is english ; the duke fights against us . let her do what she likes with the duke ; i care no more about him than an empty bottle . ""","('like', 'vouloir', 'querer')",1,17,1
""" i forget , "" said dorian . "" i suppose i did . but i never really liked it . i am sorry i sat for it . the memory of the thing is hateful to me . why do you talk of it ? it used to remind me of those curious lines in some play -- hamlet , i think -- how do they run?--","('like', 'aimer', 'gustar')",0,18,0
"in this manner i used to look upon my condition with the utmost regret . i had nobody to converse with , but now and then this neighbour ; no work to be done , but by the labour of my hands ; and i used to say , i lived just like a man cast away upon some desolate island , that had nobody there but himself . but how just has it been — and how should all men reflect , that when they compare their present conditions with others that are worse , heaven may oblige them to make the exchange , and be convinced of their former felicity by their experience — i say , how just has it been , that the truly solitary life i reflected on , in an island of mere desolation , should be my lot , who had so often unjustly compared it with the life which i then led , in which , had i continued , i had in all probability been exceeding prosperous and rich .","('like', 'comme', 'comer')",3,52,3
"i was glad of it : i never liked long walks , especially on chilly afternoons : dreadful to me was the coming home in the raw twilight , with nipped fingers and toes , and a heart saddened by the chidings of bessie , the nurse , and humbled by the consciousness of my physical inferiority to eliza , john , and georgiana reed .","('like', 'aimer', 'gustar')",0,8,0
"i feel peculiar sensations , like many creatures on earth at the approach of violent atmospheric changes . the heavily voluted cumulus clouds lower gloomily and threateningly ; they wear that implacable look which i have sometimes noticed at the outbreak of a great storm . the air is heavy ; the sea is calm .","('like', 'comme', 'comer')",3,5,3
"in this apartment a continued buzzing prevailed from morning till night , while m. de treville , in his office contiguous to this antechamber , received visits , listened to complaints , gave his orders , and like the king in his balcony at the louvre , had only to place himself at the window to review both his men and arms .","('like', 'comme', 'comer')",3,37,3
"sometimes when the cardinal , always on horseback , like the lowest gendarme of the army , cast a pensive glance over those works , so slowly keeping pace with his wishes , which the engineers , brought from all the corners of france , were executing under his orders , if he met a musketeer of the company of treville , he drew near and looked at him in a peculiar manner , and not recognizing in him one of our four companions , he turned his penetrating look and profound thoughts in another direction .","('like', 'comme', 'comer')",3,9,3
""" i like it , "" she answered , after a pause of a second or two , during which she examined me .","('like', 'aime', 'gustar')",2,2,2
