text,sense,label,ind,new_label
""" i shall probably kill you the fourth , "" said he to him , holding out his hand to assist him to rise .","('probably', 'probablement', 'probablemente')",0,3,0
""" we 'll do it this evening at nine o'clock , "" he said . "" i 've alerted conseil . by that time captain nemo will be locked in his room and probably in bed . neither the mechanics or the crewmen will be able to see us . conseil and i will go to the central companionway . as for you , professor aronnax , you 'll stay in the library two steps away and wait for my signal . the oars , mast , and sail are in the skiff . i 've even managed to stow some provisions inside . i 've gotten hold of a monkey wrench to unscrew the nuts bolting the skiff to the nautilus 's hull . so everything 's ready . i 'll see you this evening . ""","('probably', 'probablement', 'probablemente')",0,33,0
"the chancellor entered , half smiling , half blushing . as we shall probably meet with him again in the course of our history , it may be well for our readers to be made at once acquainted with him .","('probably', 'probablement', 'probablemente')",0,13,0
""" gentlemen , "" continued the stranger , "" since you do not recognize a man who probably owes his life to you twice , i must name myself . i am lord de winter , brother - in - law of that woman . ""","('probably', 'probablement', 'probablemente')",0,17,0
"he was like the dog who will not leave the place where his master is buried , and his grief was such that most probably he would not survive him .","('probably', 'probablement', 'probablemente')",0,24,0
but this deception would probably not have stopped our fiery young man if the host had not reflected that the reclamation which his guest made was perfectly just .,"('probably', 'probablement', 'probablemente')",0,4,0
"but top had disappeared at the same time as his master , and had probably perished with him .","('probably', 'probablement', 'probablemente')",0,14,0
felton felt a shudder run to the marrow of his bones ; probably lord de winter perceived this emotion .,"('probably', 'probablement', 'probablemente')",0,12,0
"the nautilus passed over these lush , luxuriant depths with tremendous speed . near evening it approached the falkland islands , whose rugged summits i recognized the next day . the sea was of moderate depth . so not without good reason , i assumed that these two islands , plus the many islets surrounding them , used to be part of the magellan coastline . the falkland islands were probably discovered by the famous navigator john davis , who gave them the name davis southern islands . later sir richard hawkins called them the maidenland , after the blessed virgin . subsequently , at the beginning of the 18th century , they were named the malouines by fishermen from saint - malo in brittany , then finally dubbed the falklands by the english , to whom they belong today .","('probably', 'probablement', 'probablemente')",0,70,0
""" conseil , "" i said to my gallant servant , now at my side , "" you realize that we 'll probably blow ourselves skyhigh ? ""","('probably', 'probablement', 'probablemente')",0,22,0
""" miss oliver is ever surrounded by suitors and flatterers : in less than a month , my image will be effaced from her heart . she will forget me ; and will marry , probably , some one who will make her far happier than i should do . ""","('probably', 'probablement', 'probablemente')",0,35,0
"but one of these balls , launched by porthos ’ herculean hand , passed so close to d’artagnan ’s face that he thought that if , instead of passing near , it had hit him , his audience would have been probably lost , as it would have been impossible for him to present himself before the king .","('probably', 'probablement', 'probablemente')",0,41,0
"great billows thundered against the reef with such violence that they probably passed entirely over the islet , then quite invisible .","('probably', 'probablement', 'probablemente')",0,11,0
"traces of very ancient lava were noticed , which probably had overflowed the summit of the cone , before this lateral chasm had opened a new way to it .","('probably', 'probablement', 'probablemente')",0,9,0
""" this is a much less important isle than lincoln island , "" observed herbert , "" and is probably due like ours to some submarine convulsion . ""","('probably', 'probablement', 'probablemente')",0,19,0
"d’artagnan related to athos all that had passed at the church between porthos and the procurator ’s wife , and how their comrade was probably by that time in a fair way to be equipped .","('probably', 'probablement', 'probablemente')",0,24,0
"in some places , in the midst of clearings , it was evident that the soil had been planted with culinary plants , at probably the same distant period .","('probably', 'probablement', 'probablemente')",0,24,0
""" no , "" answered his mother with a placid expression in her face . "" he has not yet revealed his real name . i think it is quite romantic of him . he is probably a member of the aristocracy . ""","('probably', 'probablement', 'probablemente')",0,36,0
"they found on the bank also a great quantity of dead branches in the midst of grass , among which the foot of man had probably never before trod .","('probably', 'probablement', 'probablemente')",0,25,0
"and this became still more evident when gideon spilett , after having walked around the hut , saw on a plank , probably one of those which had formed the armor of the wrecked vessel , these letters already half effaced :","('probably', 'probablement', 'probablemente')",0,22,0
""" a propos , you have probably one or two friends ? ""","('probably', 'probablement', 'probablemente')",0,6,0
"hereafter , being able to ask for me at all hours , and consequently to take advantage of all opportunities , you will probably obtain that which you desire . ""","('probably', 'probablement', 'probablemente')",0,23,0
"they therefore followed the crest of one of the spurs , between which the creek that supplied the lake probably had its source .","('probably', 'probablement', 'probablemente')",0,19,0
"pencroft probably agreed with this decision , for he followed the reporter without making any objection when the latter turned back to the wood .","('probably', 'probablement', 'probablemente')",0,1,0
"the elder one , whom you have seen ( and whom i can not hate , whilst i abhor all his kindred , because he has some grains of affection in his feeble mind , shown in the continued interest he takes in his wretched sister , and also in a dog - like attachment he once bore me ) , will probably be in the same state one day .","('probably', 'probablement', 'probablemente')",0,62,0
